preco,area_m2,quartos,banheiros,vagas,distrito
488400,72,3,2,1,Brás
318000,42,1,2,1,Consolação
1250000,70,2,2,1,Consolação
1800000,120,2,4,1,Consolação
486463,45,2,2,1,Consolação
1630000,129,4,5,2,Consolação
714000,67,2,2,1,Consolação
395000,40,1,2,1,Consolação
880000,95,1,2,2,Consolação
458000,84,2,3,1,Liberdade
320000,50,1,2,1,Liberdade
269000,38,1,2,1,Liberdade
350000,58,2,2,1,Liberdade
220000,41,1,2,1,Liberdade
520490,65,2,2,1,Liberdade
199000,37,2,2,1,Liberdade
350000,59,3,2,1,Liberdade
330000,62,3,2,1,Pari
885000,135,3,4,2,Pari
374400,59,3,3,2,Pari
1500000,192,3,5,3,Pari
380000,39,1,2,1,República
403100,40,1,2,1,República
1299995,210,4,3,2,República
650000,113,4,3,1,República
265000,50,2,2,1,República
360000,35,1,2,1,República
410000,37,1,2,1,República
340000,71,2,2,1,República
400000,42,1,2,1,Santa Cecília
195000,55,1,2,1,Santa Cecília
520000,58,1,2,1,Santa Cecília
1399290,126,3,3,2,Santa Cecília
670000,59,2,2,1,Santa Cecília
277000,36,1,2,1,Santa Cecília
2150000,339,4,3,1,Santa Cecília
1450000,130,3,3,2,Santa Cecília
668000,74,2,2,1,Sé
493000,68,2,2,1,Sé
275000,50,2,2,1,Sé
740000,104,2,2,1,Sé
710600,150,4,3,2,Sé
489900,79,3,2,2,Sé
360000,53,2,2,1,Casa Verde
265000,49,2,2,1,Casa Verde
499000,74,2,2,1,Casa Verde
460000,53,2,2,1,Casa Verde
650000,71,2,2,2,Casa Verde
444400,68,1,2,1,Casa Verde
490000,90,3,2,1,Casa Verde
430000,49,1,2,1,Casa Verde
320000,66,2,2,2,Casa Verde
248015,47,2,2,1,Jaçanã
275000,45,2,2,1,Jaçanã
245000,47,2,2,1,Jaçanã
350000,66,3,2,1,Jaçanã
283454,45,2,2,1,Jaçanã
290000,70,2,2,1,Jaçanã
313500,50,2,2,1,Jaçanã
355000,68,3,2,1,Jaçanã
259000,52,2,2,1,Jaçanã
259000,52,2,2,1,Mandaqui
425000,88,3,2,2,Mandaqui
630000,82,3,2,2,Mandaqui
310000,54,2,2,1,Mandaqui
655000,83,3,3,2,Mandaqui
970000,122,3,2,2,Mandaqui
700000,100,2,2,1,Mandaqui
600000,110,3,3,2,Santana
930000,92,2,3,2,Santana
732000,126,3,2,2,Santana
940000,126,3,5,3,Santana
1650000,230,4,4,4,Santana
790000,83,3,3,3,Santana
900000,160,3,3,2,Santana
1700000,220,4,6,5,Santana
414000,64,2,2,1,Santana
455758,64,2,2,1,Santana
750000,95,3,3,2,Santana
1300000,130,3,5,3,Santana
655000,110,3,3,2,Santana
235000,51,2,2,1,Tremembé
350000,50,2,2,1,Tremembé
850000,106,3,2,2,Tremembé
455000,67,2,2,1,Tucuruvi
368000,88,2,2,1,Tucuruvi
350000,55,2,2,1,Tucuruvi
700000,156,2,3,2,Tucuruvi
350000,50,2,2,2,Tucuruvi
690000,133,3,1,2,Tucuruvi
750000,80,3,2,1,Tucuruvi
650000,96,3,3,2,Tucuruvi
250000,41,2,2,1,Tucuruvi
550000,98,3,3,2,Tucuruvi
700000,82,2,2,2,Tucuruvi
615000,98,3,2,1,Tucuruvi
315000,49,2,2,2,Tucuruvi
1100000,126,3,3,2,Vila Guilherme
990000,140,4,5,2,Vila Guilherme
583000,70,3,2,1,Vila Guilherme
300000,86,2,2,1,Vila Guilherme
383958,64,3,2,1,Vila Maria
230000,40,1,2,1,Vila Maria
344000,64,3,2,1,Vila Maria
308177,51,2,2,1,Vila Maria
259274,40,1,2,1,Vila Maria
294411,50,2,2,1,Vila Maria
689900,79,3,2,2,Vila Maria
340000,64,3,2,1,Vila Maria
316000,81,3,2,2,Medeiros
210000,60,2,2,1,Medeiros
540000,88,2,3,2,Medeiros
210000,60,2,2,1,Medeiros
220000,60,2,2,1,Medeiros
160000,54,2,2,1,Medeiros
299628,69,3,2,2,Medeiros
800000,98,3,2,2,Água Rasa
1290000,137,3,5,2,Água Rasa
630000,85,3,2,1,Água Rasa
260000,54,2,2,1,Água Rasa
940000,112,3,2,2,Água Rasa
480000,59,2,2,1,Água Rasa
68000,90,3,2,2,Aricanduva
650000,86,3,2,2,Aricanduva
245000,47,2,2,1,Aricanduva
280000,54,2,2,1,Aricanduva
450000,65,2,2,1,Aricanduva
200000,43,2,2,1,Aricanduva
251300,45,2,2,1,Aricanduva
230000,48,2,2,1,Aricanduva
329000,49,2,2,1,Aricanduva
190000,55,2,2,1,Artur Alvim
199000,45,2,2,1,Artur Alvim
250000,58,2,2,1,Artur Alvim
209000,42,2,2,1,Artur Alvim
150000,48,2,2,1,Artur Alvim
210000,54,2,2,1,Artur Alvim
175000,48,2,2,1,Artur Alvim
379000,65,3,2,1,Belém
210000,43,2,2,1,Belém
2200000,221,4,5,4,Belém
319000,56,2,2,1,Belém
379000,65,3,2,1,Belém
364000,65,3,2,1,Belém
229600,38,1,2,1,Belém
255000,44,1,2,1,Belém
350000,50,2,2,1,Belém
342248,60,3,2,1,Belém
400000,65,2,2,1,Belém
425000,72,3,2,1,Belém
1280000,155,3,4,3,Belém
200000,48,2,2,1,Belém
490000,60,2,2,2,Belém
513750,68,2,2,1,Belém
220000,47,2,2,1,Cangaíba
200000,46,2,2,1,Cangaíba
271000,54,2,2,1,Cangaíba
195000,43,1,2,1,Cangaíba
280000,52,2,2,1,Cangaíba
299000,60,2,2,1,Cangaíba
230000,48,2,2,1,Cangaíba
448000,57,2,2,1,Cangaíba
275000,50,2,2,1,Cangaíba
240000,52,2,2,1,Cangaíba
268000,55,2,2,1,Cangaíba
740000,90,3,2,3,Carrão
652000,103,4,3,2,Carrão
230000,50,2,2,1,Carrão
229900,45,2,2,1,Carrão
646900,103,3,2,2,Carrão
410000,64,2,2,1,Carrão
275000,60,3,2,1,Carrão
1050000,119,2,3,2,Carrão
660000,103,3,4,2,Carrão
652600,103,3,3,2,Carrão
640000,72,2,2,2,Carrão
679000,119,4,3,2,Carrão
255000,57,2,2,1,Cidade Líder
260000,42,2,2,1,Cidade Líder
230000,44,2,2,1,Cidade Líder
260000,67,3,2,1,Cidade Líder
220000,49,2,2,1,Cidade Líder
250000,44,2,2,1,Cidade Líder
189000,46,2,2,1,Cidade Líder
210000,48,2,2,1,Cidade Líder
140000,45,2,2,1,Cidade Tiradentes
130000,45,2,2,1,Cidade Tiradentes
170000,49,2,2,1,Cidade Tiradentes
140000,46,2,2,1,Cidade Tiradentes
100000,42,2,2,1,Cidade Tiradentes
109900,45,2,2,1,Cidade Tiradentes
60000,42,2,2,1,Cidade Tiradentes
66000,45,2,2,1,Cidade Tiradentes
235000,55,2,2,1,Ermelino Matarazzo
212000,46,2,2,1,Ermelino Matarazzo
265000,57,2,2,1,Ermelino Matarazzo
215000,43,2,2,1,Ermelino Matarazzo
170000,40,2,2,1,Ermelino Matarazzo
474000,130,3,2,1,Guaianazes
117810,38,2,2,1,Guaianazes
131446,39,2,2,1,Guaianazes
780000,110,3,3,1,Iguatemi
185000,59,2,2,1,Itaim Paulista
265000,69,3,2,1,Itaim Paulista
170000,40,2,2,1,Itaquera
223000,43,2,2,1,Itaquera
200000,45,2,2,1,Itaquera
242998,55,2,2,1,Itaquera
166000,37,2,2,1,Itaquera
194200,40,2,2,1,Itaquera
275000,51,2,2,1,Itaquera
129000,39,2,2,1,Itaquera
180000,48,2,2,1,Itaquera
170000,57,2,2,1,Jardim Helena
220000,43,1,2,1,Jardim Helena
1650000,158,3,3,1,Jardim Helena
850000,136,4,4,3,José Bonifácio
586000,53,2,2,1,José Bonifácio
206000,45,2,2,1,José Bonifácio
200000,35,1,2,1,José Bonifácio
240000,38,1,2,1,José Bonifácio
215000,46,2,2,1,José Bonifácio
207000,45,2,2,1,José Bonifácio
340001,70,2,2,1,José Bonifácio
165000,46,2,2,1,Lajeado
190000,56,2,2,1,Lajeado
165000,49,2,2,1,Lajeado
190000,56,2,2,1,Lajeado
206000,47,2,2,1,Parque do Carmo
224900,52,2,2,1,Parque do Carmo
220000,48,2,2,1,Parque do Carmo
225000,52,2,2,1,Parque do Carmo
143000,42,2,2,1,Parque do Carmo
270000,60,2,2,2,Penha
329000,48,2,2,1,Penha
317886,62,3,2,1,Penha
250000,47,2,2,1,Penha
180000,32,1,2,1,Penha
921700,135,4,4,2,Penha
185000,37,2,2,1,Penha
263535,66,2,2,1,Penha
440000,74,3,2,2,Ponte Rasa
250000,48,2,2,1,Ponte Rasa
250000,48,2,2,1,Ponte Rasa
210000,54,2,2,1,Ponte Rasa
365000,60,3,2,1,Ponte Rasa
250000,48,2,2,1,Ponte Rasa
266000,47,2,2,1,Ponte Rasa
220000,46,2,2,1,Ponte Rasa
279000,56,2,2,1,Sapopemba
285000,63,3,2,1,Sapopemba
246000,58,2,2,1,Sapopemba
392000,68,3,2,1,Sapopemba
440000,76,3,2,2,São Lucas
445000,75,3,2,2,São Lucas
351600,55,2,2,1,São Lucas
159000,37,2,2,1,São Mateus
204000,42,2,2,1,São Mateus
175000,50,2,2,1,São Mateus
239000,60,3,2,1,São Mateus
170000,49,2,2,1,São Mateus
239900,58,2,2,1,São Mateus
239000,58,3,2,1,São Mateus
620000,128,3,3,3,São Miguel
250000,50,2,2,1,São Miguel
300000,60,2,2,1,São Miguel
180000,49,2,2,1,São Miguel
219000,43,2,2,1,São Miguel
195000,54,2,2,1,São Miguel
190000,53,2,2,1,São Rafael
1087000,165,4,4,3,Tatuapé
490000,73,3,2,2,Tatuapé
915000,110,4,3,3,Tatuapé
654000,89,3,2,2,Tatuapé
660000,67,2,2,1,Tatuapé
430200,66,2,2,1,Tatuapé
1495000,148,3,4,2,Tatuapé
583700,112,2,2,1,Tatuapé
600000,90,4,3,2,Tatuapé
430000,63,2,2,1,Tatuapé
230000,48,2,2,1,Vila Curuçá
297000,57,2,2,1,Vila Curuçá
179000,48,2,2,1,Vila Curuçá
200000,43,2,2,1,Vila Curuçá
240000,56,2,2,1,Vila Curuçá
329000,90,3,2,1,Vila Curuçá
250000,55,2,2,1,Vila Curuçá
208000,47,2,2,1,Vila Curuçá
550000,187,4,5,1,Vila Formosa
519990,81,3,2,2,Vila Formosa
760000,98,3,2,2,Vila Formosa
915000,135,4,4,2,Vila Formosa
420000,70,3,2,1,Vila Formosa
890000,92,3,2,2,Vila Formosa
530000,81,3,2,2,Vila Formosa
661000,78,2,2,2,Vila Formosa
520000,81,3,2,2,Vila Formosa
739300,92,3,2,2,Vila Formosa
215050,48,2,2,1,Vila Jacuí
204000,46,2,2,1,Vila Jacuí
217000,48,2,2,1,Vila Jacuí
207000,46,2,2,1,Vila Jacuí
199000,44,2,2,1,Vila Jacuí
207000,47,2,2,1,Vila Jacuí
313000,47,2,2,1,Vila Matilde
179000,35,1,2,1,Vila Matilde
189000,40,2,2,1,Vila Matilde
235000,40,2,2,1,Vila Matilde
460000,70,3,2,2,Vila Matilde
330000,60,2,2,1,Vila Matilde
180000,37,1,2,1,Vila Matilde
230000,40,2,2,1,Vila Matilde
320000,50,2,2,1,Vila Matilde
3050003,66,3,2,1,Vila Prudente
350000,64,2,2,1,Vila Prudente
550000,76,3,2,1,Vila Prudente
205000,41,2,2,1,Vila Prudente
375000,49,2,2,1,Vila Prudente
375000,60,3,2,1,Vila Prudente
430000,72,2,2,1,Vila Prudente
277000,58,2,2,1,Vila Prudente
235000,40,2,2,1,Vila Prudente
172000,32,1,2,1,Vila Prudente
259900,35,1,2,1,Cambuci
264000,35,1,2,1,Cambuci
205000,38,2,2,1,Cambuci
594000,68,2,2,2,Cambuci
225000,34,2,2,1,Cambuci
330000,48,2,2,1,Cambuci
410000,50,2,2,1,Cambuci
188900,45,2,2,1,Cambuci
184000,41,2,2,1,Cambuci
480800,72,3,2,1,Cambuci
598000,68,2,2,2,Cambuci
430000,84,3,2,2,Campo Grande
449000,75,3,2,1,Campo Grande
260000,54,2,2,1,Campo Grande
280000,50,2,2,1,Campo Grande
350000,66,2,2,1,Campo Grande
280000,60,2,2,1,Campo Grande
290000,64,2,2,1,Campo Grande
1100000,133,3,4,2,Campo Grande
320000,68,2,2,1,Campo Grande
290000,50,2,2,1,Campo Grande
249000,49,2,2,1,Campo Limpo
147000,60,2,2,1,Campo Limpo
279000,50,2,2,1,Campo Limpo
245000,48,2,2,1,Campo Limpo
209900,46,2,2,1,Campo Limpo
214000,51,2,2,1,Campo Limpo
320000,47,2,2,1,Campo Limpo
249000,46,2,2,1,Campo Limpo
225000,52,2,2,1,Capão Redondo
300000,50,2,2,1,Capão Redondo
427000,165,3,2,1,Capão Redondo
270000,60,2,2,1,Capão Redondo
225000,50,2,2,1,Capão Redondo
210000,52,2,2,1,Capão Redondo
275000,59,2,2,1,Cidade Ademar
315000,60,2,2,1,Cidade Ademar
329000,58,2,2,1,Cidade Ademar
315000,47,2,2,1,Cidade Ademar
310000,61,2,2,1,Cidade Ademar
290000,50,2,2,1,Cidade Ademar
1000000,189,3,4,2,Cidade Dutra
280000,55,2,2,1,Cidade Dutra
240000,54,2,2,1,Cidade Dutra
260000,56,2,2,1,Cidade Dutra
248999,46,2,2,1,Cursino
230000,51,2,2,1,Cursino
370000,41,1,2,1,Cursino
310000,53,2,2,1,Cursino
500000,66,2,2,1,Cursino
240000,52,2,2,1,Grajaú
310000,65,2,2,1,Grajaú
255000,54,2,2,1,Grajaú
630000,72,2,3,1,Ipiranga
300000,55,2,2,1,Ipiranga
1350000,130,3,4,2,Ipiranga
470000,68,2,2,1,Ipiranga
320000,49,2,2,1,Ipiranga
915000,108,3,3,2,Ipiranga
529000,69,2,2,1,Ipiranga
645000,70,2,2,1,Ipiranga
1080000,115,3,3,2,Ipiranga
719000,93,3,3,2,Ipiranga
319999,54,2,2,1,Ipiranga
480000,55,2,2,2,Ipiranga
779000,84,3,2,2,Ipiranga
980000,115,3,3,2,Ipiranga
1570000,140,3,5,2,Ipiranga
1580000,160,3,2,1,Itaim Bibi
1900000,182,3,3,2,Itaim Bibi
750000,49,1,2,1,Itaim Bibi
3500000,237,4,5,4,Itaim Bibi
1500000,111,3,4,2,Itaim Bibi
2300000,100,2,3,2,Itaim Bibi
2000000,91,2,3,2,Itaim Bibi
1330000,62,1,2,1,Itaim Bibi
2890000,240,3,5,3,Itaim Bibi
990000,115,3,2,1,Itaim Bibi
410000,55,2,2,1,Jabaquara
490000,41,1,2,1,Jabaquara
499000,62,2,2,1,Jabaquara
280000,52,2,2,1,Jabaquara
460000,58,2,2,1,Jabaquara
230000,48,2,1,1,Jardim Ângela
220000,44,2,2,1,Jardim Ângela
161987,43,2,2,1,Jardim Ângela
250000,45,2,2,1,Jardim Ângela
800000,96,2,3,1,Jardim Paulista
1300000,115,3,4,1,Jardim Paulista
1850000,200,3,4,1,Jardim Paulista
4955000,241,3,5,3,Jardim Paulista
4600000,232,4,6,4,Jardim Paulista
985000,120,3,3,1,Jardim Paulista
2590000,193,3,5,2,Jardim Paulista
1200000,110,3,3,1,Jardim Paulista
595000,113,2,2,1,Jardim Paulista
950000,98,2,2,1,Jardim Paulista
1300000,116,3,4,1,Jardim Paulista
230000,54,2,2,1,Jardim São Luis
220000,54,2,2,1,Jardim São Luis
275000,60,3,2,1,Jardim São Luis
240000,58,2,2,1,Jardim São Luis
145000,45,2,2,1,Jardim São Luis
1060000,104,3,2,2,Moema
2325000,175,3,5,3,Moema
2200000,161,4,5,4,Moema
670000,68,2,2,1,Moema
1835500,146,3,4,2,Moema
820000,95,2,3,1,Moema
720000,65,2,2,1,Moema
385000,40,1,2,1,Moema
3100000,182,3,5,4,Moema
620000,70,2,2,1,Moema
1540000,180,4,4,2,Moema
894000,100,3,2,2,Moema
660000,55,2,2,2,Moema
1990000,160,4,5,3,Moema
5700000,306,4,5,5,Moema
1060000,115,3,4,2,Moema
1070000,75,2,2,2,Moema
623000,111,3,3,2,Morumbi
260000,70,3,2,1,Morumbi
369000,86,3,3,2,Morumbi
740000,110,3,4,2,Morumbi
495000,82,1,2,2,Morumbi
308000,66,3,2,1,Morumbi
490000,66,2,3,1,Morumbi
270300,65,2,2,1,Pedreira
190000,50,2,2,1,Pedreira
200000,57,2,2,1,Pedreira
295000,50,2,2,1,Pedreira
326900,61,2,2,1,Sacomã
410000,67,2,2,1,Sacomã
404244,74,3,2,2,Sacomã
697000,93,3,3,2,Sacomã
285000,62,2,2,1,Sacomã
316469,61,2,2,1,Sacomã
458900,74,3,2,2,Sacomã
220000,54,2,2,1,Sacomã
361150,64,2,2,1,Sacomã
190000,41,2,2,1,Sacomã
528726,67,2,2,1,Sacomã
316350,61,2,2,1,Sacomã
326200,61,2,2,1,Sacomã
325900,53,2,2,1,Santo Amaro
680000,76,2,2,1,Santo Amaro
606760,67,2,2,2,Santo Amaro
515023,68,2,2,1,Santo Amaro
649950,92,3,3,2,Santo Amaro
720000,83,3,2,2,Santo Amaro
700000,112,3,2,2,Santo Amaro
1190000,125,3,4,2,Santo Amaro
692098,92,3,2,2,Santo Amaro
738000,88,3,3,2,Santo Amaro
465000,60,2,2,1,Saúde
583000,61,2,2,2,Saúde
515001,53,2,2,1,Saúde
555000,60,2,2,1,Saúde
400000,63,2,2,1,Saúde
460000,74,3,2,1,Saúde
500000,45,1,2,1,Saúde
580000,58,2,2,1,Saúde
425000,70,3,2,1,Saúde
1150000,111,3,4,3,Saúde
750000,71,2,2,2,Saúde
237720,65,3,2,1,Socorro
270000,47,2,2,1,Vila Andrade
262300,47,2,2,1,Vila Andrade
900000,184,3,4,4,Vila Andrade
465000,68,2,2,2,Vila Andrade
294000,49,2,2,1,Vila Andrade
747800,122,4,1,2,Vila Andrade
595000,87,2,3,2,Vila Andrade
535000,87,3,2,2,Vila Andrade
680000,95,2,3,2,Vila Andrade
680000,95,2,3,2,Vila Andrade
310000,68,3,2,2,Vila Andrade
1200000,73,2,2,2,Vila Mariana
849000,78,2,2,2,Vila Mariana
2292000,208,3,4,3,Vila Mariana
800000,89,2,2,1,Vila Mariana
703000,68,2,2,1,Vila Mariana
560000,55,2,2,1,Vila Mariana
1149000,98,2,4,2,Vila Mariana
690000,66,2,2,2,Vila Mariana
1999900,163,3,5,2,Vila Mariana
1550000,142,3,4,3,Vila Mariana
650000,73,2,3,1,Vila Mariana
360000,50,2,2,1,Vila Mariana
480069,33,1,2,1,Vila Mariana
1279000,110,3,3,2,Vila Mariana
620000,52,2,2,1,Vila Mariana
2230514,163,3,5,2,Vila Mariana
430000,95,4,2,1,Vila Sônia
439000,90,3,2,1,Vila Sônia
540000,75,3,3,1,Vila Sônia
590000,82,3,2,2,Vila Sônia
315000,50,2,2,1,Vila Sônia
573000,80,2,2,2,Vila Sônia
1015000,105,3,3,2,Alto de Pinheiros
950000,86,3,3,2,Alto de Pinheiros
5660121,286,4,5,4,Alto de Pinheiros
2060200,149,4,5,2,Alto de Pinheiros
2200000,180,3,2,3,Alto de Pinheiros
4480000,280,2,5,3,Alto de Pinheiros
1620000,130,2,3,3,Alto de Pinheiros
3998000,265,3,3,4,Alto de Pinheiros
970000,106,3,2,2,Alto de Pinheiros
2820000,235,3,6,4,Alto de Pinheiros
6300000,364,4,6,5,Alto de Pinheiros
2298000,266,4,5,4,Anhanguera
1950000,266,4,5,4,Anhanguera
2125000,266,4,5,4,Anhanguera
450000,75,3,2,1,Anhanguera
349000,69,2,2,1,Anhanguera
410000,68,2,2,1,Anhanguera
179000,40,2,2,1,Brasilândia
179100,40,2,2,1,Brasilândia
315000,58,2,2,2,Brasilândia
184700,40,2,2,1,Brasilândia
266000,63,2,2,1,Brasilândia
245000,52,2,2,1,Brasilândia
266000,50,2,2,1,Brasilândia
217500,40,2,2,1,Brasilândia
680000,74,2,2,1,Butantã
727900,76,3,2,1,Butantã
399900,75,2,2,2,Butantã
1398000,154,4,4,2,Butantã
144000,47,2,2,1,Butantã
338000,77,3,2,1,Butantã
653000,74,3,3,1,Butantã
680000,66,2,2,1,Butantã
526000,95,4,3,2,Butantã
240000,50,2,2,1,Cachoeirinha
230000,46,2,2,1,Cachoeirinha
245000,55,2,2,1,Cachoeirinha
265000,70,3,2,1,Cachoeirinha
336000,55,2,2,1,Cachoeirinha
750000,107,3,2,2,Freguesia do Ó
250000,49,2,2,1,Freguesia do Ó
465000,65,2,2,1,Freguesia do Ó
175000,41,2,2,1,Freguesia do Ó
300000,52,2,2,1,Freguesia do Ó
485000,70,3,2,1,Jaguaré
480000,70,3,2,1,Jaguaré
347218,63,2,2,1,Jaguaré
320000,57,3,2,1,Jaguaré
1270000,156,3,5,2,Jaguaré
1990000,234,4,5,3,Jaguaré
350000,60,2,2,1,Jaguaré
457860,82,3,3,2,Jaguaré
456000,57,2,2,1,Jaraguá
464000,58,1,2,1,Jaraguá
950000,134,4,5,2,Lapa
490000,61,2,2,1,Lapa
685719,81,3,2,2,Lapa
580000,117,3,3,1,Lapa
470000,82,2,2,1,Lapa
330000,52,2,2,1,Limão
480000,65,2,2,1,Limão
555000,74,3,2,1,Limão
430000,60,3,2,1,Limão
410000,60,3,2,1,Limão
1250000,146,3,3,2,Perdizes
953000,96,3,3,2,Perdizes
900000,108,3,3,1,Perdizes
750000,75,3,2,2,Perdizes
1300000,116,3,4,2,Perdizes
600000,70,3,2,1,Perdizes
1589000,142,4,5,3,Perdizes
851000,85,3,4,2,Perdizes
4100000,295,5,6,4,Perdizes
625000,59,2,2,1,Perdizes
800000,130,3,3,2,Perdizes
187900,44,2,2,1,Perus
185900,44,2,2,1,Perus
183900,44,2,2,1,Perus
880000,84,2,2,1,Pinheiros
1138800,74,2,2,1,Pinheiros
1210000,90,2,2,2,Pinheiros
560000,35,1,2,1,Pinheiros
1094000,73,2,2,1,Pinheiros
1900000,160,3,5,2,Pinheiros
1200000,82,3,3,2,Pinheiros
800000,63,2,2,1,Pinheiros
700000,96,2,2,1,Pinheiros
958980,71,2,2,1,Pinheiros
1300000,85,2,2,2,Pinheiros
899000,71,2,2,1,Pinheiros
530000,34,1,2,1,Pinheiros
273000,52,2,2,1,Pirituba
269000,49,2,2,1,Pirituba
265000,50,2,2,1,Pirituba
1270000,131,3,3,2,Pirituba
305000,62,3,2,1,Pirituba
619000,81,3,2,2,Pirituba
305000,49,2,2,1,Pirituba
390000,64,3,2,1,Pirituba
217200,40,2,1,1,Pirituba
285000,50,2,2,1,Pirituba
278000,64,3,2,1,Pirituba
180000,48,2,2,1,Raposo Tavares
130000,42,2,2,1,Raposo Tavares
670400,95,3,3,2,Raposo Tavares
125000,46,2,2,1,Raposo Tavares
525000,95,3,3,2,Raposo Tavares
230000,60,2,2,1,Rio Pequeno
200000,71,3,2,2,Rio Pequeno
225000,63,2,2,1,Rio Pequeno
1575000,186,4,5,3,Rio Pequeno
320000,56,2,2,1,Rio Pequeno
1150000,135,3,4,3,Rio Pequeno
230000,56,2,2,1,Rio Pequeno
369000,60,2,3,1,São Domingos
369000,64,2,2,2,São Domingos
390000,65,3,2,1,São Domingos
330000,52,2,2,1,São Domingos
350000,59,2,2,1,São Domingos
290000,56,2,2,1,São Domingos
259000,50,2,2,1,São Domingos
600000,74,3,2,2,São Domingos
2960700,218,4,1,6,Vila Leopoldina
820000,89,3,3,2,Vila Leopoldina
932000,88,3,3,2,Vila Leopoldina
540000,50,2,2,1,Vila Leopoldina
1180000,125,3,2,2,Vila Leopoldina
675000,87,3,2,1,Vila Leopoldina
980000,96,3,2,2,Vila Leopoldina
1250000,142,3,5,2,Vila Leopoldina
830000,94,3,2,2,Vila Leopoldina
800000,76,3,2,2,Vila Leopoldina
945000,99,3,4,2,Vila Leopoldina
1350000,141,3,5,2,Vila Leopoldina
830000,88,3,3,2,Vila Leopoldina
199000,38,2,1,0,Barra Funda
300000,61,1,1,0,Barra Funda
550000,64,3,2,2,Barra Funda
1220000,126,4,2,2,Barra Funda
452161,67,2,2,1,Barra Funda
475000,53,2,1,1,Barra Funda
369000,50,2,1,1,Barra Funda
1090000,145,4,2,3,Barra Funda
420000,79,2,1,1,Barra Funda
178000,31,1,1,0,Barra Funda
620000,70,3,2,1,Barra Funda
770000,93,3,3,2,Barra Funda
560000,67,3,1,2,Barra Funda
670000,70,2,2,2,Barra Funda
383000,57,2,1,1,Barra Funda
620000,94,3,2,2,Barra Funda
330000,43,2,1,1,Barra Funda
540000,63,2,2,2,Barra Funda
770000,70,3,2,1,Barra Funda
777000,103,4,2,2,Barra Funda
220000,34,2,1,0,Barra Funda
339000,46,2,1,1,Barra Funda
640000,66,2,1,1,Barra Funda
600000,70,2,2,2,Barra Funda
1100001,132,4,2,2,Barra Funda
600000,86,2,1,1,Barra Funda
1380000,145,3,2,3,Barra Funda
595000,62,2,2,1,Barra Funda
380000,34,1,1,1,Barra Funda
349000,68,1,1,0,Bela Vista
2600000,295,3,3,1,Bela Vista
249000,39,1,1,0,Bela Vista
250000,31,1,1,0,Bela Vista
350000,36,1,1,1,Bela Vista
3800000,420,4,3,3,Bela Vista
500000,136,3,1,0,Bela Vista
477000,116,2,2,1,Bela Vista
850000,88,2,2,1,Bela Vista
440000,38,1,1,0,Bela Vista
320000,35,1,1,1,Bela Vista
2540000,350,3,2,2,Bela Vista
380000,47,1,1,1,Bela Vista
315000,63,1,1,0,Bela Vista
425000,65,2,1,1,Bela Vista
630000,62,2,2,1,Bela Vista
1700000,235,4,4,1,Bela Vista
345000,48,2,1,0,Bela Vista
459000,48,2,1,1,Bela Vista
848000,120,3,2,1,Bela Vista
330000,83,2,1,0,Bela Vista
300000,60,1,1,0,Bela Vista
870000,114,3,2,1,Bela Vista
300000,64,1,1,1,Bela Vista
519000,60,2,2,1,Bela Vista
370000,52,1,2,1,Bela Vista
500000,50,1,1,1,Bela Vista
1200000,147,3,1,1,Bela Vista
710000,64,2,2,1,Bela Vista
739000,65,3,2,1,Bela Vista
369000,45,1,1,1,Bela Vista
590000,75,2,1,1,Bela Vista
245000,30,1,1,1,Bela Vista
1300000,75,3,2,1,Bela Vista
800000,94,2,2,1,Bela Vista
1580000,130,3,2,1,Bela Vista
480000,156,3,2,1,Bom Retiro
750000,97,3,2,2,Bom Retiro
600000,150,3,2,1,Bom Retiro
250000,80,3,1,0,Bom Retiro
750000,164,3,2,1,Bom Retiro
610000,67,3,2,1,Bom Retiro
400000,62,2,1,0,Bom Retiro
945000,200,3,2,1,Bom Retiro
480000,68,3,2,1,Bom Retiro
420000,80,2,1,1,Bom Retiro
370000,49,2,1,1,Bom Retiro
610000,67,3,2,1,Bom Retiro
650000,130,3,2,1,Bom Retiro
360000,120,3,2,1,Bom Retiro
590000,70,3,2,1,Bom Retiro
450000,61,3,2,1,Bom Retiro
780000,140,3,1,0,Bom Retiro
350000,70,2,1,0,Bom Retiro
362000,56,1,2,1,Bom Retiro
445000,65,3,2,1,Bom Retiro
800000,97,3,1,2,Bom Retiro
1015000,200,4,2,2,Bom Retiro
435000,68,2,2,2,Bom Retiro
368000,97,2,1,0,Bom Retiro
479000,60,1,1,1,Bom Retiro
650000,197,3,3,1,Bom Retiro
500000,130,3,1,0,Bom Retiro
370000,52,2,2,1,Bom Retiro
750000,97,3,2,2,Bom Retiro
162900,33,1,2,0,Brás
422400,74,3,2,1,Brás
329000,51,2,1,1,Brás
372960,60,2,2,1,Brás
450000,64,2,2,1,Brás
215000,45,1,1,0,Brás
392700,39,2,1,1,Brás
384000,53,2,2,1,Brás
240000,32,1,2,1,Brás
280000,54,2,1,1,Brás
228000,45,1,1,0,Brás
190000,30,1,2,0,Brás
318500,56,2,1,1,Brás
255000,48,2,1,1,Brás
498000,62,2,2,2,Brás
235000,74,1,1,1,Brás
220000,30,1,2,1,Brás
371735,59,2,1,1,Brás
255000,49,2,1,1,Brás
460000,60,2,2,1,Brás
219000,45,2,1,1,Brás
210000,42,1,1,1,Brás
